Export Time, Export Time Seconds, Last Cycle Count
2022-Mar-18-14:17:52,1647631072,37844

IntID,WARNID,Warn Text,Source,Type,Class,Subclass,Annotation,Reboot Count,Reinit Count,Retry Count,Clear Count,Set,Cleared,Elapsed,Response Time,Temperature,E10 Mode,OpMode,Station Mode,Tester Mode,Air P Low,Part Count,Cycle Count,User ID,Handler ID,Site ID
 Cancel - Stop after test,SC1_Handler:Ts_Coord,0,0,Other,0,0,0,0,0,09:16:17 12-Jan-2022,09:16:32 12-Jan-2022,00:00:15,115,130.0,Unknown,Running,1,1,0,0,5485,NA,MTX-A07,
93,12902,WARNING12902-A device is being tested. Do you want to stop? 
 Yes - Stop immediately; test will fail. 
 No - Do not stop.  
 Cancel - Stop after test,SC1_Handler:Ts_Coord,0,0,Other,0,0,0,0,0,09:18:12 12-Jan-2022,09:18:14 12-Jan-2022,00:00:02,341,130.0,Unknown,Running,1,1,0,0,5490,NA,MTX-A07,
94,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,09:23:53 12-Jan-2022,09:24:33 12-Jan-2022,00:00:40,0,-45.0,Unknown,Running,1,1,0,0,5495,NA,MTX-A07,
95,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,2,10:34:46 12-Jan-2022,10:35:04 12-Jan-2022,00:00:18,4,-45.0,Unknown,Running,1,1,0,0,5495,5,MTX-A07,
96,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,12:26:23 12-Jan-2022,12:26:42 12-Jan-2022,00:00:19,2717,-45.0,Unknown,Running,1,1,0,0,5695,NA,MTX-A07,
97,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,12:40:56 12-Jan-2022,12:41:16 12-Jan-2022,00:00:20,1844,25.0,Unknown,Initializing,1,1,0,0,5695,NA,MTX-A07,
98,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,12:41:01 12-Jan-2022,13:11:29 12-Jan-2022,00:30:28,1839,25.0,Unknown,Initializing,1,1,0,0,5695,NA,MTX-A07,
99,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,Assist,Other,0,0,0,0,1,13:11:40 12-Jan-2022,20:45:54 12-Jan-2022,07:34:14,16466,25.0,Unknown,Initializing,1,1,0,0,5695,5,MTX-A07,
100,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,20:44:52 12-Jan-2022,20:46:10 12-Jan-2022,00:01:18,0,-45.0,Unknown,Initializing,1,1,0,0,5695,NA,MTX-A07,
101,4438,WARNING4438-Zone Right_Desoak_Shuttle is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,20:45:06 12-Jan-2022,20:46:10 12-Jan-2022,00:01:04,809,-45.0,Unknown,Initializing,1,1,0,0,5695,NA,MTX-A07,
102,4437,WARNING4437-Zone Left_Desoak_Shuttle is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,20:45:06 12-Jan-2022,20:46:10 12-Jan-2022,00:01:04,809,-45.0,Unknown,Initializing,1,1,0,0,5695,NA,MTX-A07,
103,9876,WARNING9876-Recipe Load of System Type found 15 Items with Validation Criteria Range and Value  Total validation errors; go to Recipe detail to view,Machine:System,0,Assist,Other,0,0,0,0,1,20:58:35 12-Jan-2022,20:58:38 12-Jan-2022,00:00:03,3370,-45.0,Unknown,Initializing,1,1,0,0,5695,5,MTX-A07,
104,4300,WARNING4300-Upper_Chamber  has received no response on comm line.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,21:20:20 12-Jan-2022,21:20:20 12-Jan-2022,00:00:00,2065,-45.0,Unknown,Initializing,1,1,0,0,5695,NA,MTX-A07,
105,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,21:54:45 12-Jan-2022,21:55:06 12-Jan-2022,00:00:21,1716,-45.0,Unknown,Running,1,1,0,0,5695,5,MTX-A07,
106,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,22:23:21 12-Jan-2022,22:23:47 12-Jan-2022,00:00:26,397,-45.0,Unknown,Running,1,1,0,0,5727,NA,MTX-A07,
107,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,22:23:21 12-Jan-2022,22:23:47 12-Jan-2022,00:00:26,397,-45.0,Unknown,Running,1,1,0,0,5727,NA,MTX-A07,
108,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,22:23:21 12-Jan-2022,22:23:47 12-Jan-2022,00:00:26,397,-45.0,Unknown,Running,1,1,0,0,5727,NA,MTX-A07,
109,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,2,22:29:58 12-Jan-2022,22:35:44 12-Jan-2022,00:05:46,284,-45.0,Unknown,Running,1,1,0,0,5727,5,MTX-A07,
110,12902,WARNING12902-A device is being tested. Do you want to stop? 
 Yes - Stop immediately; test will fail. 
 No - Do not stop.  
 Cancel - Stop after test,SC1_Handler:Ts_Coord,0,0,Other,0,0,0,0,0,22:41:39 12-Jan-2022,22:43:05 12-Jan-2022,00:01:26,1138,-45.0,Unknown,Running,1,1,0,0,5727,NA,MTX-A07,
111,12902,WARNING12902-A device is being tested. Do you want to stop? 
 Yes - Stop immediately; test will fail. 
 No - Do not stop.  
 Cancel - Stop after test,SC1_Handler:Ts_Coord,0,0,Other,0,0,0,0,0,23:00:37 12-Jan-2022,23:02:10 12-Jan-2022,00:01:33,9746,-45.0,Unknown,Running,1,1,0,0,5732,NA,MTX-A07,
112,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,01:43:03 13-Jan-2022,02:09:24 13-Jan-2022,00:26:21,6764,-45.0,Unknown,Running,1,1,0,0,5950,5,MTX-A07,
113,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,03:35:46 13-Jan-2022,03:37:13 13-Jan-2022,00:01:27,5925,-45.0,Unknown,Running,1,1,0,0,6150,5,MTX-A07,
114,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,05:14:30 13-Jan-2022,05:16:19 13-Jan-2022,00:01:49,1,130.0,Unknown,Running,1,1,0,0,6327,NA,MTX-A07,
115,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,06:41:23 13-Jan-2022,06:43:53 13-Jan-2022,00:02:30,6520,130.0,Unknown,Running,1,1,0,0,6327,5,MTX-A07,
116,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,08:30:03 13-Jan-2022,08:34:32 13-Jan-2022,00:04:29,5944,130.0,Unknown,Running,1,1,0,0,6527,5,MTX-A07,
117,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,10:09:07 13-Jan-2022,10:16:02 13-Jan-2022,00:06:55,15017,130.0,Unknown,Running,1,1,0,0,6727,5,MTX-A07,
118,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,11:53:50 13-Jan-2022,11:54:02 13-Jan-2022,00:00:12,8734,50.0,Unknown,Running,1,1,0,0,6927,NA,MTX-A07,
119,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,13:24:18 13-Jan-2022,13:24:28 13-Jan-2022,00:00:10,3306,-40.0,Unknown,Running,1,1,0,0,6927,NA,MTX-A07,
120,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,14:19:24 13-Jan-2022,14:19:56 13-Jan-2022,00:00:32,9689,-40.0,Unknown,Running,1,1,0,0,6927,5,MTX-A07,
121,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,1,0,17:00:53 13-Jan-2022,17:01:40 13-Jan-2022,00:00:47,56197,-40.0,Unknown,Running,1,1,0,0,6927,5,MTX-A07,
122,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,17:47:29 13-Jan-2022,17:47:43 13-Jan-2022,00:00:14,53401,50.0,Unknown,Running,1,1,0,0,6927,NA,MTX-A07,
123,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,20:29:50 14-Jan-2022,20:38:27 14-Jan-2022,00:08:37,6878,-45.0,Unknown,Running,1,1,0,0,6927,NA,MTX-A07,
124,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,22:24:28 14-Jan-2022,22:24:33 14-Jan-2022,00:00:05,45733,-45.0,Unknown,Running,1,1,0,0,6927,5,MTX-A07,
125,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,09:15:09 15-Jan-2022,09:15:31 15-Jan-2022,00:00:22,6692,-45.0,Unknown,Running,1,1,0,0,7245,NA,MTX-A07,
126,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,09:15:09 15-Jan-2022,09:15:31 15-Jan-2022,00:00:22,6692,-45.0,Unknown,Running,1,1,0,0,7245,NA,MTX-A07,
127,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,09:15:09 15-Jan-2022,09:15:32 15-Jan-2022,00:00:23,6692,-45.0,Unknown,Running,1,1,0,0,7245,NA,MTX-A07,
128,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,11:06:41 15-Jan-2022,11:07:01 15-Jan-2022,00:00:20,9892,-45.0,Unknown,Running,1,1,0,0,7293,NA,MTX-A07,
129,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,11:06:41 15-Jan-2022,11:07:01 15-Jan-2022,00:00:20,9892,-45.0,Unknown,Running,1,1,0,0,7293,NA,MTX-A07,
130,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,11:06:41 15-Jan-2022,11:07:01 15-Jan-2022,00:00:20,9892,-45.0,Unknown,Running,1,1,0,0,7293,NA,MTX-A07,
131,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,13:51:33 15-Jan-2022,13:51:37 15-Jan-2022,00:00:04,3989,-45.0,Unknown,Running,1,1,0,0,7305,5,MTX-A07,
132,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,14:26:41 15-Jan-2022,15:38:05 15-Jan-2022,01:11:24,1881,100.0,Unknown,Running,1,1,0,0,7362,NA,MTX-A07,
133,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,17:31:36 15-Jan-2022,17:31:38 15-Jan-2022,00:00:02,12245,-45.0,Unknown,Running,1,1,0,0,7362,5,MTX-A07,
134,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,19:48:12 15-Jan-2022,20:55:51 15-Jan-2022,01:07:39,4049,-45.0,Unknown,Running,1,1,0,0,7419,NA,MTX-A07,
135,10001,WARNING10001-Left Testsite Access Door was detected to be open without first requesting it to be unlocked.  Must re-init to recover.  Please check all door locks and make sure they do not report open when they are pulled on while locked.,SC1_Handler,0,Failure,Other,0,0,0,0,0,20:54:42 15-Jan-2022,20:55:51 15-Jan-2022,00:01:09,59,90.0,Unknown,Running,1,1,0,0,7419,5,MTX-A07,
136,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,20:54:42 15-Jan-2022,20:55:36 15-Jan-2022,00:00:54,59,90.0,Unknown,Running,1,1,0,0,7419,NA,MTX-A07,
137,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,20:54:42 15-Jan-2022,20:55:36 15-Jan-2022,00:00:54,59,90.0,Unknown,Running,1,1,0,0,7419,NA,MTX-A07,
138,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,20:54:42 15-Jan-2022,20:55:36 15-Jan-2022,00:00:54,59,90.0,Unknown,Running,1,1,0,0,7419,NA,MTX-A07,
139,10041,WARNING10041-There is a problem with Soft Start ByPass Contactor.Please verify.,SC1_Handler,0,0,Other,0,0,0,0,0,20:55:41 15-Jan-2022,20:55:51 15-Jan-2022,00:00:10,0,-45.0,Unknown,Diag_Recovery,1,1,0,0,7419,NA,MTX-A07,
140,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,20:56:51 15-Jan-2022,21:02:17 15-Jan-2022,00:05:26,495,-45.0,Unknown,Initializing,1,1,0,0,7419,NA,MTX-A07,
141,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,20:56:51 15-Jan-2022,21:02:17 15-Jan-2022,00:05:26,495,-45.0,Unknown,Initializing,1,1,0,0,7419,NA,MTX-A07,
142,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,20:56:51 15-Jan-2022,21:02:17 15-Jan-2022,00:05:26,495,-45.0,Unknown,Initializing,1,1,0,0,7419,NA,MTX-A07,
143,4496,WARNING4496-TCore communications problem.,SC1_Handler:KryoProxy,0,0,Reboot,0,1,0,0,0,20:57:30 15-Jan-2022,21:02:17 15-Jan-2022,00:04:47,456,-45.0,Unknown,Initializing,1,1,0,0,7419,NA,MTX-A07,
144,4339,WARNING4339-Testsite_Humidity  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,20:57:31 15-Jan-2022,21:02:17 15-Jan-2022,00:04:46,455,-45.0,Unknown,Initializing,1,1,0,0,7419,NA,MTX-A07,
145,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Reboot,0,1,0,0,0,20:57:33 15-Jan-2022,21:02:17 15-Jan-2022,00:04:44,453,-45.0,Unknown,Initializing,1,1,0,0,7419,NA,MTX-A07,
146,4386,WARNING4386-Under/Over Temperature Detected in the Chamber.  LN2 now shutoff. You may have to cycle power to recover.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,20:57:47 15-Jan-2022,21:02:17 15-Jan-2022,00:04:30,439,-45.0,Unknown,Initializing,1,1,0,0,7419,NA,MTX-A07,
147,4300,WARNING4300-Upper_Chamber  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,20:58:01 15-Jan-2022,21:02:17 15-Jan-2022,00:04:16,425,-45.0,Unknown,Initializing,1,1,0,0,7419,NA,MTX-A07,
148,4301,WARNING4301-Lower_Chamber  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,20:58:02 15-Jan-2022,21:02:17 15-Jan-2022,00:04:15,424,-45.0,Unknown,Initializing,1,1,0,0,7419,NA,MTX-A07,
149,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,21:02:47 15-Jan-2022,21:08:28 15-Jan-2022,00:05:41,139,25.0,Productive,Uninit,1,1,0,0,7419,NA,MTX-A07,
150,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,21:03:57 15-Jan-2022,21:07:48 15-Jan-2022,00:03:51,69,25.0,Productive,Uninit,1,1,0,0,7419,NA,MTX-A07,
151,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,21:03:59 15-Jan-2022,21:07:48 15-Jan-2022,00:03:49,67,25.0,Productive,Uninit,1,1,0,0,7419,NA,MTX-A07,
152,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,21:03:59 15-Jan-2022,21:07:48 15-Jan-2022,00:03:49,67,25.0,Productive,Uninit,1,1,0,0,7419,NA,MTX-A07,
153,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,21:08:05 15-Jan-2022,21:08:09 15-Jan-2022,00:00:04,5,-45.0,Productive,Uninit,1,1,0,0,7419,NA,MTX-A07,
154,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,21:46:19 15-Jan-2022,21:46:40 15-Jan-2022,00:00:21,3904,-45.0,Productive,Running,1,1,0,0,7419,5,MTX-A07,
155,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,22:51:23 15-Jan-2022,22:52:24 15-Jan-2022,00:01:01,9268,-45.0,Productive,Running,1,1,0,0,7476,5,MTX-A07,
156,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,01:25:51 16-Jan-2022,01:27:13 16-Jan-2022,00:01:22,4033,130.0,Standby,Running,1,1,0,0,7533,NA,MTX-A07,
157,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,02:33:04 16-Jan-2022,02:34:46 16-Jan-2022,00:01:42,9793,130.0,Standby,Running,1,1,0,0,7533,5,MTX-A07,
158,12902,WARNING12902-A device is being tested. Do you want to stop? 
 Yes - Stop immediately; test will fail. 
 No - Do not stop.  
 Cancel - Stop after test,SC1_Handler:Ts_Coord,0,0,Other,0,0,0,0,0,05:16:17 16-Jan-2022,05:22:43 16-Jan-2022,00:06:26,0,130.0,Productive,Running,1,1,0,0,7605,NA,MTX-A07,
159,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,19:01:35 16-Jan-2022,19:03:49 16-Jan-2022,00:02:14,802,130.0,Unknown,Running,1,1,0,0,7813,NA,MTX-A07,
160,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,19:01:35 16-Jan-2022,19:03:49 16-Jan-2022,00:02:14,802,130.0,Unknown,Running,1,1,0,0,7813,NA,MTX-A07,
161,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,19:01:35 16-Jan-2022,19:03:49 16-Jan-2022,00:02:14,802,130.0,Unknown,Running,1,1,0,0,7813,NA,MTX-A07,
162,12902,WARNING12902-A device is being tested. Do you want to stop? 
 Yes - Stop immediately; test will fail. 
 No - Do not stop.  
 Cancel - Stop after test,SC1_Handler:Ts_Coord,0,0,Other,0,0,0,0,0,19:14:57 16-Jan-2022,19:15:20 16-Jan-2022,00:00:23,31,130.0,Unknown,Running,1,1,0,0,7836,NA,MTX-A07,
163,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,20:58:48 16-Jan-2022,21:01:53 16-Jan-2022,00:03:05,15511,130.0,Unknown,Running,1,1,0,0,7911,5,MTX-A07,
164,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,01:17:19 17-Jan-2022,01:17:27 17-Jan-2022,00:00:08,7,25.0,Standby,Running,1,1,0,0,8012,NA,MTX-A07,
165,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,02:06:28 17-Jan-2022,02:09:56 17-Jan-2022,00:03:28,21498,25.0,Standby,Running,1,1,0,0,8012,5,MTX-A07,
166,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,08:04:46 17-Jan-2022,08:19:07 17-Jan-2022,00:14:21,3072,25.0,Standby,Running,1,1,0,0,8138,5,MTX-A07,
167,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,08:55:58 17-Jan-2022,09:15:02 17-Jan-2022,00:19:04,8112,25.0,Standby,Running,1,1,0,0,8150,5,MTX-A07,
168,12902,WARNING12902-A device is being tested. Do you want to stop? 
 Yes - Stop immediately; test will fail. 
 No - Do not stop.  
 Cancel - Stop after test,SC1_Handler:Ts_Coord,0,0,Other,0,0,0,0,0,11:11:10 17-Jan-2022,11:14:47 17-Jan-2022,00:03:37,1504,25.0,Standby,Running,1,1,0,0,8200,NA,MTX-A07,
169,13704,WARNING13704-Please open door and Unload Stack 7.,SC1_Handler:Tray_Coord,0,0,Other,0,0,0,0,0,11:36:14 17-Jan-2022,11:36:14 17-Jan-2022,00:00:00,0,25.0,Standby,Running,1,1,0,0,8204,NA,MTX-A07,
170,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,12:00:43 17-Jan-2022,12:03:19 17-Jan-2022,00:02:36,4015,25.0,Standby,Running,1,1,0,0,8204,5,MTX-A07,
171,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,13:07:38 17-Jan-2022,13:19:38 17-Jan-2022,00:12:00,723,25.0,Standby,Running,1,1,0,0,8294,5,MTX-A07,
172,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,15:23:38 17-Jan-2022,15:23:40 17-Jan-2022,00:00:02,13196,25.0,Standby,Running,1,1,0,0,8294,5,MTX-A07,
173,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,19:03:34 17-Jan-2022,19:03:37 17-Jan-2022,00:00:03,28327,25.0,Standby,Running,1,1,0,0,8384,5,MTX-A07,
174,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,02:55:41 18-Jan-2022,02:57:05 18-Jan-2022,00:01:24,79,-45.0,Standby,Running,1,1,0,0,8570,NA,MTX-A07,
175,4437,WARNING4437-Zone Left_Desoak_Shuttle is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:55:47 18-Jan-2022,02:57:05 18-Jan-2022,00:01:18,73,-45.0,Standby,Running,1,1,0,0,8570,NA,MTX-A07,
176,4438,WARNING4438-Zone Right_Desoak_Shuttle is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:55:47 18-Jan-2022,02:57:04 18-Jan-2022,00:01:17,73,-45.0,Standby,Running,1,1,0,0,8570,NA,MTX-A07,
177,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,05:01:56 18-Jan-2022,05:02:01 18-Jan-2022,00:00:05,795,-45.0,Standby,Running,1,1,0,0,8654,NA,MTX-A07,
178,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,05:15:11 18-Jan-2022,05:15:31 18-Jan-2022,00:00:20,1984,-40.0,Standby,Running,1,1,0,0,8654,5,MTX-A07,
179,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,05:29:14 18-Jan-2022,05:29:19 18-Jan-2022,00:00:05,1141,-40.0,Standby,Running,1,1,0,0,8694,NA,MTX-A07,
180,4436,WARNING4436-Zone Contactor is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,05:48:15 18-Jan-2022,05:48:17 18-Jan-2022,00:00:02,4001,-45.0,Standby,Running,1,1,0,0,8730,NA,MTX-A07,
181,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,06:40:38 18-Jan-2022,06:55:00 18-Jan-2022,00:14:22,858,130.0,Standby,Running,1,1,0,0,8778,NA,MTX-A07,
182,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,0,Other,0,0,0,0,0,07:51:51 18-Jan-2022,07:51:57 18-Jan-2022,00:00:06,69,130.0,Standby,Running,1,1,0,0,8778,NA,MTX-A07,
183,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,13:17:16 18-Jan-2022,13:35:20 18-Jan-2022,00:18:04,1300,130.0,Standby,Running,1,1,0,0,8778,5,MTX-A07,
184,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,13:38:56 18-Jan-2022,13:39:02 18-Jan-2022,00:00:06,1236,130.0,Standby,Running,1,1,0,0,8778,5,MTX-A07,
185,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,14:04:39 18-Jan-2022,14:04:43 18-Jan-2022,00:00:04,2885,130.0,Standby,Running,1,1,0,0,8778,5,MTX-A07,
186,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,14:07:54 18-Jan-2022,14:52:48 18-Jan-2022,00:44:54,2690,130.0,Standby,Running,1,1,0,0,8778,5,MTX-A07,
